Torre,Fecha Hora,Profundidad [ft],Posicion Bloque [ft],Velocidad Bloque [ft/min],Carga Gancho [Klbs],Torque Llave Hid. max [lb-ft],Caudal [bbls/min],Presion Bomba [psi],RPM [rpm],Torque [lbs-ft],Peso Sobre Broca [Klbs],Strokes por minuto [spm],Contador Tuberia [Tubos]
SKAN-111,2026-04-09 02:52:30,657.51,28.35,0.0,5.69,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:52:34,657.51,28.35,0.0,5.63,0,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:52:38,657.51,28.35,0.0,5.71,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:52:42,657.51,28.35,0.0,5.64,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:52:46,657.51,28.35,0.0,5.74,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:52:50,657.51,28.35,0.0,5.73,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:52:54,657.51,28.35,0.0,5.8,0,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:52:58,657.51,28.35,0.0,5.6,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:53:02,657.51,28.35,0.0,5.63,0,0,11.89,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:53:07,657.51,28.35,0.0,5.94,0,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:53:11,657.51,28.35,0.0,5.77,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:53:15,657.51,28.35,0.0,5.81,0,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:53:19,657.51,28.35,0.0,5.52,0,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:53:23,657.51,28.35,0.0,5.77,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:53:27,657.51,28.35,0.0,5.7,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:53:31,657.51,28.35,0.0,5.73,1294,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:53:35,657.51,28.35,0.0,5.8,1984,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:53:39,657.51,28.35,0.0,5.73,2615,0,11.89,0,-14.94,0.0,0,21
SKAN-111,2026-04-09 02:53:44,657.51,28.35,0.0,5.88,2908,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:53:48,657.51,28.35,0.0,5.66,3289,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:53:52,657.51,28.35,0.0,5.69,3352,0,11.89,0,-14.94,0.0,0,21
SKAN-111,2026-04-09 02:53:56,657.51,28.35,0.0,5.66,3352,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:54:00,657.51,28.35,0.0,5.74,3352,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:54:04,657.51,28.35,0.0,5.66,3352,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:54:08,657.51,28.35,0.0,5.62,3352,0,11.89,0,-14.94,0.0,0,21
SKAN-111,2026-04-09 02:54:12,657.23,29.74,14.99,16.17,3352,0,12.52,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:54:16,657.2,29.74,3.33,17.4,3352,0,12.52,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:54:20,658.34,28.31,14.99,17.66,3352,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:54:25,659.83,26.58,24.16,17.69,3352,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:54:29,661.88,24.67,24.16,17.81,3352,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:54:33,664.21,22.73,28.32,19.03,3352,0,11.89,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:54:37,664.21,22.73,0.83,17.38,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:54:41,664.21,22.73,0.0,17.37,0,0,11.89,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:54:45,664.21,22.73,0.0,17.4,0,0,11.89,0,-6.4,0.0,0,21
SKAN-111,2026-04-09 02:54:49,664.21,22.73,0.0,17.56,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:54:53,664.21,22.73,0.0,17.38,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:54:57,664.21,22.73,0.0,17.42,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:55:01,664.21,22.73,0.0,17.58,0,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:55:06,664.21,22.73,0.0,17.62,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:55:10,664.21,22.73,0.0,17.54,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:55:14,664.21,22.73,0.0,17.51,0,0,11.26,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:55:18,664.21,22.73,0.0,17.55,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:55:22,664.21,22.73,0.0,17.49,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:55:26,664.21,22.73,0.0,17.49,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:55:30,664.21,22.73,0.0,17.48,0,0,11.26,0,-14.94,0.0,0,21
SKAN-111,2026-04-09 02:55:34,664.21,22.73,0.0,17.52,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:55:38,664.21,22.73,0.0,17.47,0,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:55:43,664.21,22.73,0.0,17.44,0,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:55:47,664.21,22.73,0.0,17.49,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:55:51,664.21,22.73,0.0,17.48,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:55:55,664.21,22.73,0.0,17.51,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:55:59,664.21,22.73,0.0,17.52,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:56:03,664.21,22.73,0.0,17.41,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:56:07,664.21,22.73,0.0,17.47,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:56:11,664.21,22.73,0.0,17.52,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:56:15,664.21,22.73,0.0,17.56,0,0,11.89,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:56:19,664.21,22.73,0.0,17.52,0,0,11.89,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:56:24,664.21,22.73,0.0,17.51,0,0,11.26,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:56:28,664.21,22.73,0.0,17.55,0,0,11.89,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:56:32,664.21,22.73,0.0,17.51,0,0,11.89,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:56:36,664.31,22.45,0.0,17.8,0,0,11.58,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:56:40,665.94,20.44,22.49,17.84,0,0,11.58,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:56:44,668.3,18.28,27.07,18.0,0,0,11.58,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:56:48,670.63,16.13,27.07,17.9,0,0,11.58,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:56:52,672.4,13.98,27.49,17.98,0,0,11.58,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:56:56,674.72,11.86,26.65,18.05,0,0,12.2,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:57:00,675.73,11.2,15.41,17.97,0,0,12.2,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:57:05,675.73,11.2,0.0,17.94,0,0,12.2,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:57:09,675.73,11.2,0.0,17.86,0,0,12.2,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:57:13,675.73,11.2,0.0,17.9,0,0,12.2,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:57:17,675.73,11.2,0.0,17.88,0,0,11.58,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:57:21,675.73,11.2,0.0,17.91,0,0,12.2,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:57:25,675.73,11.2,0.0,17.91,0,0,12.2,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:57:29,675.73,11.2,0.0,17.94,0,0,12.2,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:57:33,675.73,11.2,0.0,17.91,0,0,12.2,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:57:37,677.15,9.71,15.41,18.07,0,0,12.2,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:57:41,678.82,7.73,25.82,18.07,0,0,11.58,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:57:46,681.04,5.72,24.99,18.18,0,0,11.58,0,-10.67,0.0,0,21
SKAN-111,2026-04-09 02:57:50,682.67,3.84,25.35,18.19,0,0,11.58,0,-8.54,0.0,0,21
SKAN-111,2026-04-09 02:57:54,684.71,1.97,23.65,18.15,0,0,11.58,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:57:58,685.77,1.16,13.18,18.08,0,0,12.2,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:58:02,685.77,1.16,0.0,18.12,0,0,12.2,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:58:06,685.77,1.16,0.0,18.08,0,0,12.2,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:58:10,685.9,0.45,8.53,6.3,0,0,12.2,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:58:14,685.9,0.45,0.0,6.26,0,0,12.2,0,-12.8,0.0,0,21
SKAN-111,2026-04-09 02:58:18,685.9,0.45,0.0,6.12,0,0,12.2,0,-10.67,0.0,0,22
SKAN-111,2026-04-09 02:58:23,685.9,0.55,0.0,5.42,0,0,12.2,0,-10.67,0.0,0,22
SKAN-111,2026-04-09 02:58:27,685.9,3.81,29.08,5.8,0,0,12.2,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:58:31,685.9,4.1,17.06,6.54,0,0,12.2,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:58:35,685.9,2.9,10.86,6.54,0,0,12.2,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:58:39,685.9,4.85,24.66,5.59,0,0,12.2,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:58:43,685.9,12.8,94.96,4.9,0,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 02:58:47,685.9,24.29,139.1,5.21,0,0,10.01,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:58:51,685.9,32.27,127.44,5.48,0,0,11.89,0,-17.07,0.0,0,22
SKAN-111,2026-04-09 02:58:55,685.9,31.82,12.91,5.84,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:58:59,685.9,31.82,0.0,6.04,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 02:59:04,685.9,31.82,0.0,5.83,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:59:08,685.9,31.82,0.0,6.06,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:59:12,685.9,31.82,0.0,5.91,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:59:16,685.9,31.82,0.0,6.09,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:59:20,685.9,31.82,0.0,5.95,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:59:24,685.9,31.82,0.0,5.98,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:59:28,685.9,30.64,14.16,5.6,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:59:32,685.9,30.64,5.83,5.85,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 02:59:36,685.9,30.64,0.0,5.69,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 02:59:40,685.9,30.64,0.0,5.9,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:59:45,685.9,30.64,0.0,5.67,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:59:49,685.9,30.64,0.0,5.8,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 02:59:53,685.9,30.64,0.0,5.64,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 02:59:57,685.9,30.64,0.0,5.8,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:00:01,685.9,30.64,0.0,5.7,0,0,12.2,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:00:05,685.9,30.64,0.0,5.76,0,0,12.2,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:00:09,685.9,30.64,0.0,5.69,0,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:00:13,685.9,30.64,0.0,5.78,0,0,11.58,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:00:17,685.9,30.64,0.0,5.73,0,0,11.58,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:00:22,685.9,30.64,0.0,5.76,0,0,11.58,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:00:26,685.9,30.64,0.0,5.76,0,0,11.58,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:00:30,685.9,30.64,0.0,5.77,0,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:00:34,685.9,30.64,0.0,5.81,0,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:00:38,685.9,30.64,0.0,5.73,0,0,11.58,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:00:42,685.9,30.64,0.0,5.76,0,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:00:46,685.9,30.64,0.0,5.71,0,0,12.2,0,-10.67,0.0,0,22
SKAN-111,2026-04-09 03:00:50,685.9,30.64,0.0,5.8,0,0,12.2,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:00:54,685.9,30.64,0.0,5.64,0,0,12.2,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:00:58,685.9,30.64,0.0,5.77,0,0,12.2,0,-10.67,0.0,0,22
SKAN-111,2026-04-09 03:01:03,685.9,30.64,0.0,5.67,0,0,11.58,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:01:07,685.9,30.64,0.0,5.78,0,0,12.2,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:01:11,685.9,30.64,0.0,5.77,0,0,12.2,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:01:15,685.9,30.64,0.0,5.67,0,0,11.58,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:01:19,685.9,30.64,0.0,5.83,0,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:01:23,685.9,30.64,0.0,5.76,0,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:01:27,685.9,30.64,0.0,5.83,1554,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:01:31,685.9,30.64,0.0,5.73,1991,0,11.58,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:01:35,685.9,30.64,0.0,5.83,2774,0,11.58,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:01:39,685.9,30.64,0.0,5.76,3194,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:01:44,685.9,30.64,0.0,5.74,3324,0,11.58,0,-10.67,0.0,0,22
SKAN-111,2026-04-09 03:01:48,685.9,30.64,0.0,5.7,3324,0,11.58,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:01:52,685.9,30.64,0.0,5.66,3324,0,11.58,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:01:56,685.9,30.64,0.0,5.77,3324,0,11.58,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:02:00,685.9,30.64,0.0,5.64,3324,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:02:04,685.9,30.64,0.0,5.74,3324,0,11.58,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:02:08,685.9,30.64,0.0,5.73,3324,0,11.58,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:02:12,685.9,30.64,0.0,5.7,3324,0,11.58,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:02:16,685.9,30.64,0.0,5.77,3324,0,12.2,0,-19.21,0.0,0,22
SKAN-111,2026-04-09 03:02:20,685.9,30.64,0.0,5.7,3324,0,11.58,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:02:25,685.9,31.82,13.33,13.6,3324,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:02:29,685.83,31.65,7.91,17.65,0,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:02:33,687.92,29.43,23.74,17.94,0,0,11.58,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:02:37,689.93,27.03,31.65,18.33,0,0,11.58,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:02:41,692.67,24.53,31.24,18.51,0,0,11.58,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:02:45,694.23,23.39,22.91,17.97,0,0,12.2,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:02:49,694.23,23.39,0.0,17.77,0,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:02:53,694.23,23.39,0.0,17.81,0,0,12.2,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:02:57,694.23,23.39,0.0,18.0,0,0,12.52,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:03:02,694.23,23.39,0.0,17.77,0,0,11.89,0,-17.07,0.0,0,22
SKAN-111,2026-04-09 03:03:06,694.23,23.39,0.0,17.93,0,0,11.89,0,-17.07,0.0,0,22
SKAN-111,2026-04-09 03:03:10,694.23,23.39,0.0,18.07,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:03:14,694.23,23.39,0.0,17.84,0,0,11.89,0,-17.07,0.0,0,22
SKAN-111,2026-04-09 03:03:18,694.23,23.39,0.0,17.86,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:03:22,694.23,23.39,0.0,17.95,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:03:26,694.23,23.39,0.0,17.95,0,0,11.89,0,-17.07,0.0,0,22
SKAN-111,2026-04-09 03:03:30,694.23,23.39,0.0,17.97,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:03:34,694.27,23.28,0.83,17.93,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:03:39,694.55,22.69,2.92,18.11,0,0,11.89,0,-17.07,0.0,0,22
SKAN-111,2026-04-09 03:03:43,697.11,20.37,29.57,18.25,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:03:47,699.09,17.94,30.4,18.22,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:03:51,701.73,15.51,30.4,18.26,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:03:55,704.3,13.15,30.4,18.49,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:03:59,706.24,11.2,29.57,18.74,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:04:03,706.42,11.2,1.67,18.21,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:04:07,706.42,11.2,0.0,18.14,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:04:11,706.42,11.2,0.0,18.19,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:04:15,706.42,11.2,0.0,18.16,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:04:20,706.42,11.2,0.0,18.12,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:04:24,706.42,11.2,0.0,18.15,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:04:28,706.42,11.2,0.0,18.12,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:04:32,706.42,11.2,0.0,18.16,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:04:36,706.42,11.2,0.0,18.21,0,0,12.52,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:04:40,706.42,11.2,0.0,18.16,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:04:44,706.42,11.2,0.0,18.18,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:04:48,706.42,11.2,0.0,18.12,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:04:52,706.42,11.2,0.0,18.15,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:04:56,706.42,11.2,0.0,18.16,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:05:01,706.42,11.2,0.0,18.14,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:05:05,706.42,11.2,0.0,18.16,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:05:09,706.42,11.2,0.0,18.15,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:05:13,706.42,11.2,0.0,18.14,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:05:17,706.76,10.61,5.83,18.32,0,0,11.89,0,-17.07,0.0,0,22
SKAN-111,2026-04-09 03:05:21,708.6,8.64,24.16,18.46,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:05:25,710.79,6.66,25.4,18.42,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:05:29,712.35,4.92,24.16,18.4,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:05:33,713.91,3.49,17.86,18.5,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:05:37,715.52,2.03,19.0,18.54,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:05:42,716.43,1.16,12.02,18.39,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:05:46,716.46,1.16,0.78,18.44,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:05:50,716.46,1.16,0.0,18.39,0,0,11.89,0,-14.94,0.0,0,22
SKAN-111,2026-04-09 03:05:54,716.62,0.77,2.33,10.27,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:05:58,716.62,0.45,6.2,6.08,0,0,11.89,0,-12.8,0.0,0,22
SKAN-111,2026-04-09 03:06:02,716.62,0.45,0.0,6.22,0,0,11.89,0,-12.8,0.0,0,23
SKAN-111,2026-04-09 03:06:06,716.62,0.45,0.0,6.41,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:06:10,716.62,0.45,0.0,6.34,0,0,11.89,0,-12.8,0.0,0,23
SKAN-111,2026-04-09 03:06:14,716.62,0.45,0.0,6.36,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:06:19,716.62,3.29,29.85,6.47,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:06:23,716.62,3.74,12.79,6.34,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:06:27,716.62,2.58,13.96,5.9,0,0,11.89,0,-17.07,0.0,0,23
SKAN-111,2026-04-09 03:06:31,716.62,2.58,5.43,6.05,0,0,12.52,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:06:35,716.62,4.92,17.06,4.74,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:06:39,716.62,13.08,90.14,5.23,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:06:43,716.62,24.18,143.27,6.08,0,0,10.01,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:06:47,716.62,30.4,87.04,6.26,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:06:51,716.62,29.91,9.16,6.01,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:06:56,716.62,29.91,0.0,6.13,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:07:00,716.62,29.91,0.0,5.91,0,0,11.89,0,-12.8,0.0,0,23
SKAN-111,2026-04-09 03:07:04,716.62,29.91,0.0,6.11,0,0,11.89,0,-12.8,0.0,0,23
SKAN-111,2026-04-09 03:07:08,716.62,29.46,4.16,6.37,0,0,11.89,0,-12.8,0.0,0,23
SKAN-111,2026-04-09 03:07:12,716.62,28.77,10.0,6.08,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:07:16,716.62,28.45,4.58,5.64,0,0,11.89,0,-17.07,0.0,0,23
SKAN-111,2026-04-09 03:07:20,716.62,28.45,0.0,5.87,0,0,11.89,0,-12.8,0.0,0,23
SKAN-111,2026-04-09 03:07:24,716.62,28.45,0.0,5.67,0,0,12.52,0,-17.07,0.0,0,23
SKAN-111,2026-04-09 03:07:28,716.62,28.45,0.0,5.81,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:07:33,716.62,28.45,0.0,5.71,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:07:37,716.62,28.45,0.0,5.81,0,0,11.89,0,-12.8,0.0,0,23
SKAN-111,2026-04-09 03:07:41,716.62,28.45,0.0,5.69,0,0,11.89,0,-17.07,0.0,0,23
SKAN-111,2026-04-09 03:07:45,716.62,28.45,0.0,5.81,0,0,11.89,0,-17.07,0.0,0,23
SKAN-111,2026-04-09 03:07:49,716.62,28.45,0.0,5.7,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:07:53,716.62,28.45,0.0,5.8,0,0,11.89,0,-12.8,0.0,0,23
SKAN-111,2026-04-09 03:07:57,716.62,28.45,0.0,5.69,0,0,11.89,0,-17.07,0.0,0,23
SKAN-111,2026-04-09 03:08:01,716.62,28.45,0.0,5.92,0,0,11.89,0,-17.07,0.0,0,23
SKAN-111,2026-04-09 03:08:05,716.62,28.45,0.0,5.64,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:08:10,716.62,28.45,0.0,5.76,0,0,11.89,0,-12.8,0.0,0,23
SKAN-111,2026-04-09 03:08:14,716.62,28.45,0.0,5.59,0,0,11.89,0,-17.07,0.0,0,23
SKAN-111,2026-04-09 03:08:18,716.62,28.45,0.0,5.7,0,0,11.89,0,-14.94,0.0,0,23
SKAN-111,2026-04-09 03:08:22,716.62,28.45,0.0,5.69,0,0,11.89,0,-12.8,0.0,0,23
